scale	roiS	series_name	nr_in_chamber	nr_class	name	file_id	histogram_cv	histogram_energy	histogram_entropy	histogram_kurtosis	histogram_mean	histogram_median	histogram_skewness	histogram_variance	cluster_prominence	cluster_shade	correlation	diagonal_moment	difference_energy	difference_entropy	energy	entropy	inertia	inverse_different_moment	kappa	maximum_probability	sum_energy	sum_entropy	sum_variance	created_at	error	algorithm	assignment_id.1	series	chamber	day_date	start_pipetting	pipetting_duration	doorclose_duration	reset_duration	p_norm_id	p_colour_id	parameter_id.1	colour_r	colour_g	colour_b	colour_routine	colour_type	norm_a	norm_b	norm_scale	norm_type	roi_inner	roi_outer	roi_angle_start	roi_angle_end	roi_type	roi_section	assessment	assignment_id.2	nr_class.1	name.1	series.1	nr_chamber_solution	nr_basic_solution	nr_substance	last_solution	evaporation_duration_in_hour_minute	evaporation_duration_in_sec	evaporation_duration	crystal_duration	replikats	cucl2_in_mg	substance_in_mg	specs_group	specs_supplier	substance_group	sample	supplier	it8check	max_error	mean_error	center	x	y	center_x	center_y	assignment_id.3	nr_class.2	class_desc	parameter_id	assignment_id
2	0-100	GFB	24	46	H1.2024.03.09.GFB-24-2024.03.10_16_29.cut.tif	1640275	0.255464	0.008901	4.896036	0.179198	127.628969	130	-0.217338	1063.056246	45939774.500299	-67803.839627	0.780195	35.587417	0.028541	3.788475	0.00014	9.269973	462.792883	0.0716	0.015386	0.00041	0.004781	5.52236	3748.141802	Fri Mar 15 13:39:08.804527 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	46	H1.2024.03.09.GFB-24-2024.03.10_16_29.cut.tif	264165	4	5	5	0	445:31	1603860	46200	NA	7	150	350	HOM3 MEX10-D	Bingenheim / cress	HOM3 MEX10-D	cress	Bingenheim	NA	9.76	1.5	NA	4.35186666667	5.75733333333	NA	NA	19644	46	HOM3 MEX10-D	5	19644
2	0-100	GFB	25	45	H1.2024.03.09.GFB-25-2024.03.10_16_33.cut.tif	1640276	0.25199	0.008969	4.874911	0.119216	127.605481	131	-0.336579	1033.967668	44571663.239561	-99193.797714	0.797047	61.88047	0.030724	3.72933	0.00015	9.191046	418.567778	0.075482	0.016651	0.000405	0.004793	5.505153	3706.205015	Fri Mar 15 13:39:08.736884 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	45	H1.2024.03.09.GFB-25-2024.03.10_16_33.cut.tif	264165	3	4	4	0	451:51	1626660	50700	NA	7	150	350	HOM3 MEX10-C	Bingenheim / cress	HOM3 MEX10-C	cress	Bingenheim	NA	9.54	1.48	NA	4.55506666667	5.46946666667	NA	NA	19644	45	HOM3 MEX10-C	5	19644
2	0-100	GFB	26	45	H1.2024.03.09.GFB-26-2024.03.10_16_33.cut.tif	1640277	0.258217	0.008832	4.901595	0.175572	127.44909	130	-0.294841	1083.039277	48621353.05909	-85926.822562	0.806527	65.824192	0.030742	3.726901	0.000148	9.218267	414.407004	0.077193	0.017512	0.000406	0.004713	5.53434	3869.46663	Fri Mar 15 13:39:10.885405 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	45	H1.2024.03.09.GFB-26-2024.03.10_16_33.cut.tif	264165	3	4	4	0	447:41	1611660	43800	NA	7	150	350	HOM3 MEX10-C	Bingenheim / cress	HOM3 MEX10-C	cress	Bingenheim	NA	9.54	1.48	NA	4.55506666667	5.41866666667	NA	NA	19644	45	HOM3 MEX10-C	5	19644
2	0-100	GFB	27	44	H1.2024.03.09.GFB-27-2024.03.10_16_33.cut.tif	1640278	0.248978	0.009106	4.868425	0.124667	127.69768	130	-0.246907	1010.853442	41462792.027512	-72130.928575	0.775873	40.593707	0.029633	3.767864	0.000149	9.223626	452.976501	0.073676	0.015639	0.000417	0.004881	5.496892	3589.16619	Fri Mar 15 13:39:13.30337 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	44	H1.2024.03.09.GFB-27-2024.03.10_16_33.cut.tif	264165	2	3	3	0	450:51	1623060	48300	NA	7	150	350	HOM3 MEX10-B	Bingenheim / cress	HOM3 MEX10-B	cress	Bingenheim	NA	9.54	1.48	NA	4.58893333333	6.53626666667	NA	NA	19644	44	HOM3 MEX10-B	5	19644
2	0-100	GFB	28	46	H1.2024.03.09.GFB-28-2024.03.10_16_33.cut.tif	1640279	0.250901	0.009147	4.875172	0.2572	127.553829	130	-0.218975	1024.212722	43932146.236567	-60403.353522	0.773315	27.27395	0.029226	3.778933	0.000149	9.239464	461.506666	0.072802	0.015546	0.000423	0.004917	5.502134	3610.273819	Fri Mar 15 13:39:11.106812 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	46	H1.2024.03.09.GFB-28-2024.03.10_16_33.cut.tif	264165	4	5	5	0	449:31	1618260	49800	NA	7	150	350	HOM3 MEX10-D	Bingenheim / cress	HOM3 MEX10-D	cress	Bingenheim	NA	9.54	1.48	NA	4.69053333333	6.38386666667	NA	NA	19644	46	HOM3 MEX10-D	5	19644
2	0-100	GFB	29	45	H1.2024.03.09.GFB-29-2024.03.10_16_37.cut.tif	1640280	0.253123	0.009118	4.879996	0.245576	127.538534	130	-0.296909	1042.185482	45350778.238585	-85279.126431	0.780116	51.461347	0.029758	3.767432	0.00015	9.228771	454.348101	0.074586	0.015958	0.000433	0.004918	5.504489	3678.267367	Fri Mar 15 13:39:12.97011 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	45	H1.2024.03.09.GFB-29-2024.03.10_16_37.cut.tif	264165	3	4	4	0	449:1	1616460	47400	NA	7	150	350	HOM3 MEX10-C	Bingenheim / cress	HOM3 MEX10-C	cress	Bingenheim	NA	9.68	1.48	NA	4.6736	6.84106666667	NA	NA	19644	45	HOM3 MEX10-C	5	19644
2	0-100	GFB	30	48	H1.2024.03.09.GFB-30-2024.03.10_16_37.cut.tif	1640281	0.25754	0.008875	4.900967	0.249295	127.581861	130	-0.279217	1079.614581	48231505.886097	-82251.527678	0.791313	65.155364	0.029378	3.766097	0.000143	9.250187	445.20914	0.075127	0.016754	0.000439	0.004758	5.528542	3821.551481	Fri Mar 15 13:39:16.975783 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	48	H1.2024.03.09.GFB-30-2024.03.10_16_37.cut.tif	264165	6	7	7	0	445:21	1603260	43200	NA	7	150	350	HOM3 MEX10-F	Bingenheim / cress	HOM3 MEX10-F	cress	Bingenheim	NA	9.68	1.48	NA	3.8608	5.72346666667	NA	NA	19644	48	HOM3 MEX10-F	5	19644
2	0-100	GFB	31	47	H1.2024.03.09.GFB-31-2024.03.10_16_37.cut.tif	1640282	0.254293	0.008943	4.890523	0.228373	127.60402	129	-0.21379	1052.921889	45560901.111257	-66694.197557	0.783369	31.12622	0.029401	3.769892	0.000145	9.244574	451.170286	0.073912	0.016478	0.000414	0.004801	5.517322	3714.156997	Fri Mar 15 13:39:14.735504 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	47	H1.2024.03.09.GFB-31-2024.03.10_16_37.cut.tif	264165	5	6	6	0	449:31	1618260	43200	NA	7	150	350	HOM3 MEX10-E	Bingenheim / cress	HOM3 MEX10-E	cress	Bingenheim	NA	9.68	1.48	NA	4.28413333333	6.06213333333	NA	NA	19644	47	HOM3 MEX10-E	5	19644
2	0-100	GFB	32	43	H1.2024.03.09.GFB-32-2024.03.10_16_37.cut.tif	1640283	0.260341	0.008601	4.912174	0.060169	127.587981	130	-0.291173	1103.327374	49871211.01235	-94586.727411	0.826846	51.347797	0.032492	3.677917	0.00015	9.185676	379.519708	0.079983	0.018591	0.000387	0.004545	5.551167	4004.087271	Fri Mar 15 13:39:14.048892 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	43	H1.2024.03.09.GFB-32-2024.03.10_16_37.cut.tif	264165	1	2	2	0	446:31	1607460	38400	NA	7	150	350	HOM3 MEX10-A	Bingenheim / cress	HOM3 MEX10-A	cress	Bingenheim	NA	9.68	1.48	NA	4.60586666667	6.18066666667	NA	NA	19644	43	HOM3 MEX10-A	5	19644
2	0-100	GFB	33	45	H1.2024.03.09.GFB-33-2024.03.10_16_41.cut.tif	1640284	0.257816	0.009118	4.897888	0.453442	127.466828	129	-0.139446	1079.978114	53473052.533661	-43804.508574	0.78972	30.693079	0.029693	3.766608	0.00015	9.245849	450.58695	0.076088	0.016614	0.000481	0.004931	5.525525	3834.999256	Fri Mar 15 13:39:15.811206 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	45	H1.2024.03.09.GFB-33-2024.03.10_16_41.cut.tif	264165	3	4	4	0	450:1	1620060	48300	NA	7	150	350	HOM3 MEX10-C	Bingenheim / cress	HOM3 MEX10-C	cress	Bingenheim	NA	9.85	1.47	NA	4.3688	4.6228	NA	NA	19644	45	HOM3 MEX10-C	5	19644
2	0-100	GFB	34	45	H1.2024.03.09.GFB-34-2024.03.10_16_41.cut.tif	1640285	0.25677	0.008858	4.896212	0.145182	127.477839	130	-0.272574	1071.419469	46400828.718659	-74747.011916	0.79961	39.51016	0.030623	3.735542	0.000149	9.220378	425.340742	0.076275	0.017109	0.000425	0.004728	5.527967	3819.791691	Fri Mar 15 13:39:16.168229 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	45	H1.2024.03.09.GFB-34-2024.03.10_16_41.cut.tif	264165	3	4	4	0	447:31	1611060	47700	NA	7	150	350	HOM3 MEX10-C	Bingenheim / cress	HOM3 MEX10-C	cress	Bingenheim	NA	9.85	1.47	NA	4.75826666667	6.31613333333	NA	NA	19644	45	HOM3 MEX10-C	5	19644
2	0-100	GFB	35	44	H1.2024.03.09.GFB-35-2024.03.10_16_41.cut.tif	1640286	0.252671	0.008972	4.885188	0.133688	127.624188	129	-0.206982	1039.866853	43492882.383115	-62285.186626	0.77393	39.119716	0.028663	3.790749	0.000142	9.260189	467.542047	0.072964	0.015936	0.00041	0.004825	5.512023	3668.70811	Fri Mar 15 13:39:19.442255 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	44	H1.2024.03.09.GFB-35-2024.03.10_16_41.cut.tif	264165	2	3	3	0	447:21	1610460	38700	NA	7	150	350	HOM3 MEX10-B	Bingenheim / cress	HOM3 MEX10-B	cress	Bingenheim	NA	9.85	1.47	NA	4.53813333333	6.21453333333	NA	NA	19644	44	HOM3 MEX10-B	5	19644
2	0-100	GFB	36	43	H1.2024.03.09.GFB-36-2024.03.10_16_41.cut.tif	1640287	0.255678	0.008733	4.895401	0.081528	127.617415	130	-0.251444	1064.64843	45361636.631844	-77534.607165	0.808061	34.994299	0.032263	3.699259	0.000153	9.185651	405.478076	0.07947	0.018137	0.000421	0.004625	5.529609	3819.601966	Fri Mar 15 13:39:18.224582 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	43	H1.2024.03.09.GFB-36-2024.03.10_16_41.cut.tif	264165	1	2	2	0	449:51	1619460	51300	NA	7	150	350	HOM3 MEX10-A	Bingenheim / cress	HOM3 MEX10-A	cress	Bingenheim	NA	9.85	1.47	NA	4.60586666667	7.4676	NA	NA	19644	43	HOM3 MEX10-A	5	19644
2	0-100	GFB	37	46	H1.2024.03.09.GFB-37-2024.03.10_16_44.cut.tif	1640288	0.250042	0.009275	4.86781	0.388375	127.502181	130	-0.251499	1016.390868	46057236.715731	-67375.506767	0.770294	32.298705	0.029304	3.781083	0.000152	9.231168	466.086454	0.073199	0.01567	0.000426	0.005013	5.492391	3592.022216	Fri Mar 15 13:39:19.35923 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	46	H1.2024.03.09.GFB-37-2024.03.10_16_44.cut.tif	264165	4	5	5	0	448:21	1614060	45900	NA	7	150	350	HOM3 MEX10-D	Bingenheim / cress	HOM3 MEX10-D	cress	Bingenheim	NA	9.31	1.45	NA	4.40266666667	5.36786666667	NA	NA	19644	46	HOM3 MEX10-D	5	19644
2	0-100	GFB	38	46	H1.2024.03.09.GFB-38-2024.03.10_16_44.cut.tif	1640289	0.251677	0.008988	4.882762	0.126698	127.642542	129	-0.173767	1031.994363	43912427.333473	-55446.491101	0.775612	42.749437	0.028899	3.78598	0.000144	9.260262	465.31044	0.072837	0.016008	0.000428	0.004805	5.515644	3682.060395	Fri Mar 15 13:39:22.151117 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	46	H1.2024.03.09.GFB-38-2024.03.10_16_44.cut.tif	264165	4	5	5	0	448:11	1613460	42900	NA	7	150	350	HOM3 MEX10-D	Bingenheim / cress	HOM3 MEX10-D	cress	Bingenheim	NA	9.31	1.45	NA	4.8768	7.0104	NA	NA	19644	46	HOM3 MEX10-D	5	19644
2	0-100	GFB	39	47	H1.2024.03.09.GFB-39-2024.03.10_16_44.cut.tif	1640290	0.251833	0.009066	4.873705	0.243966	127.560985	130	-0.281594	1031.955373	46111028.187268	-77888.298431	0.78961	28.79753	0.03061	3.741397	0.000152	9.200493	433.46396	0.075908	0.016604	0.000401	0.004868	5.50235	3687.109596	Fri Mar 15 13:39:20.267717 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	47	H1.2024.03.09.GFB-39-2024.03.10_16_44.cut.tif	264165	5	6	6	0	447:31	1611060	49500	NA	7	150	350	HOM3 MEX10-E	Bingenheim / cress	HOM3 MEX10-E	cress	Bingenheim	NA	9.31	1.45	NA	4.3688	6.33306666667	NA	NA	19644	47	HOM3 MEX10-E	5	19644
2	0-100	GFB	40	43	H1.2024.03.09.GFB-40-2024.03.10_16_44.cut.tif	1640291	0.257033	0.008746	4.902661	0.203508	127.613679	129	-0.198442	1075.897878	48515015.775778	-64747.214816	0.807235	32.972084	0.031433	3.71434	0.000149	9.209447	411.17735	0.077207	0.017339	0.000405	0.004637	5.537745	3854.932602	Fri Mar 15 13:39:25.903427 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	43	H1.2024.03.09.GFB-40-2024.03.10_16_44.cut.tif	264165	1	2	2	0	446:51	1608660	50400	NA	7	150	350	HOM3 MEX10-A	Bingenheim / cress	HOM3 MEX10-A	cress	Bingenheim	NA	9.31	1.45	NA	4.30106666667	6.73946666667	NA	NA	19644	43	HOM3 MEX10-A	5	19644
2	0-100	GFB	41	47	H1.2024.03.09.GFB-41-2024.03.10_16_48.cut.tif	1640292	0.253449	0.008997	4.882682	0.231641	127.595968	130	-0.284909	1045.818408	46545124.359429	-85491.932374	0.79131	50.031712	0.030098	3.749229	0.000149	9.2184	434.919175	0.074372	0.016002	0.000414	0.004818	5.512206	3733.162161	Fri Mar 15 13:39:24.011007 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	47	H1.2024.03.09.GFB-41-2024.03.10_16_48.cut.tif	264165	5	6	6	0	449:31	1618260	48600	NA	7	150	350	HOM3 MEX10-E	Bingenheim / cress	HOM3 MEX10-E	cress	Bingenheim	NA	9.9	1.45	NA	4.14866666667	5.97746666667	NA	NA	19644	47	HOM3 MEX10-E	5	19644
2	0-100	GFB	42	44	H1.2024.03.09.GFB-42-2024.03.10_16_48.cut.tif	1640293	0.253672	0.008901	4.888329	0.108557	127.614921	130	-0.236765	1047.965268	44264846.426957	-70508.715494	0.786245	39.492769	0.029536	3.764613	0.000145	9.24331	446.286396	0.073571	0.016151	0.000417	0.004748	5.519463	3729.398457	Fri Mar 15 13:39:24.162501 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	44	H1.2024.03.09.GFB-42-2024.03.10_16_48.cut.tif	264165	2	3	3	0	450:21	1621260	44700	NA	7	150	350	HOM3 MEX10-B	Bingenheim / cress	HOM3 MEX10-B	cress	Bingenheim	NA	9.9	1.45	NA	4.6228	5.57106666667	NA	NA	19644	44	HOM3 MEX10-B	5	19644
2	0-100	GFB	43	43	H1.2024.03.09.GFB-43-2024.03.10_16_48.cut.tif	1640294	0.250714	0.00909	4.875194	0.285098	127.706645	130	-0.278235	1025.143	43751309.054794	-84609.067796	0.774626	38.092769	0.029619	3.770486	0.000148	9.226326	456.918433	0.07332	0.015523	0.000426	0.004891	5.497195	3597.833079	Fri Mar 15 13:39:26.084341 2024	0	TEX	19644	264165	H1	2024.03.09	2024.03.09_15:40:00	660	84420	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	43	H1.2024.03.09.GFB-43-2024.03.10_16_48.cut.tif	264165	1	2	2	0	448:21	1614060	47100	NA	7	150	350	HOM3 MEX10-A	Bingenheim / cress	HOM3 MEX10-A	cress	Bingenheim	NA	9.9	1.45	NA	4.45346666667	5.92666666667	NA	NA	19644	43	HOM3 MEX10-A	5	19644
2	0-100	HOM3_ASM1	1	49	P.2017.01.16.HOM3_ASM1-01-2017.01.18_12_36.cut.tif	1642268	0.25425	0.009404	4.879696	0.765304	127.574746	129	-0.04289	1052.082395	57552448.103382	-15209.070095	0.769892	2.119741	0.029463	3.791365	0.000155	9.238057	483.926301	0.077989	0.017682	0.000467	0.005156	5.499991	3722.147057	Wed Apr 10 08:32:18.461238 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	49	P.2017.01.16.HOM3_ASM1-01-2017.01.18_12_36.cut.tif	264207	1	2	2	0	421:31	1517460	38580	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	13.19	1.89	2	4.826	5.87586666667	4.48733333333	3.92853333333	19644	49	Cress A4 potA	5	19644
2	0-100	HOM3_ASM1	2	50	P.2017.01.16.HOM3_ASM1-02-2017.01.18_13_57.cut.tif	1642269	0.255432	0.009176	4.888275	0.715739	127.835251	129	0.062638	1066.231605	53030197.603587	-1197.859332	0.773795	-21.577823	0.029444	3.783542	0.00015	9.243761	470.593845	0.076345	0.016927	0.000465	0.004987	5.506644	3690.171441	Wed Apr 10 15:06:20.513659 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	50	P.2017.01.16.HOM3_ASM1-02-2017.01.18_13_57.cut.tif	264207	2	3	3	0	446:31	1607460	41580	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	13.23	1.92	2	5.45253333333	5.82506666667	2.9464	6.26533333333	19644	50	Cress A4 potB	5	19644
2	0-100	HOM3_ASM1	3	51	P.2017.01.16.HOM3_ASM1-03-2017.01.18_12_36.cut.tif	1642270	0.253582	0.009269	4.88221	0.626354	127.648329	129	-0.112186	1047.772451	50469568.49738	-44634.578546	0.762507	28.68728	0.028905	3.802619	0.000151	9.254432	489.802886	0.074759	0.016305	0.000453	0.00505	5.499851	3634.982839	Wed Apr 10 08:32:19.210053 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	51	P.2017.01.16.HOM3_ASM1-03-2017.01.18_12_36.cut.tif	264207	3	4	4	0	445:21	1603260	39180	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	13.19	1.89	2	6.35	5.842	3.36973333333	5.31706666667	19644	51	Cress A4 potC	5	19644
2	0-100	HOM3_ASM1	4	52	P.2017.01.16.HOM3_ASM1-04-2017.01.18_13_59.cut.tif	1642271	0.25278	0.009381	4.87617	0.681882	127.512406	129	-0.077137	1038.936921	53157871.096745	-22232.183494	0.76383	0.51376	0.028639	3.804208	0.000151	9.250946	487.571605	0.073171	0.015448	0.00046	0.005114	5.495951	3641.415268	Wed Apr 10 08:32:16.72769 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	52	P.2017.01.16.HOM3_ASM1-04-2017.01.18_13_59.cut.tif	264207	4	5	5	0	445:51	1605060	40980	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	13.09	1.9	1	4.43653333333	6.72253333333	NA	NA	19644	52	Cress A4 potD	5	19644
2	0-100	HOM3_ASM1	5	53	P.2017.01.16.HOM3_ASM1-05-2017.01.18_12_43.cut.tif	1642272	0.248736	0.009545	4.859684	0.700807	127.607683	129	-0.122533	1007.469243	50287535.358077	-40795.385154	0.756375	21.368358	0.028772	3.802528	0.000155	9.232492	488.721871	0.073185	0.015477	0.000478	0.00523	5.476458	3523.356994	Wed Apr 10 08:32:21.334156 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	53	P.2017.01.16.HOM3_ASM1-05-2017.01.18_12_43.cut.tif	264207	5	6	6	0	448:21	1614060	48780	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.72	1.87	2	4.74133333333	6.35	3.9116	7.23053333333	19644	53	Cress A4 potE	5	19644
2	0-100	HOM3_ASM1	6	54	P.2017.01.16.HOM3_ASM1-06-2017.01.18_12_43.cut.tif	1642273	0.255121	0.009453	4.875736	0.924742	127.25713	129	-0.151332	1054.038431	56589961.465782	-32749.843409	0.774258	17.899119	0.030233	3.76848	0.00016	9.206085	464.766381	0.078132	0.017454	0.000493	0.005172	5.4896	3652.907274	Wed Apr 10 08:32:16.831413 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	54	P.2017.01.16.HOM3_ASM1-06-2017.01.18_12_43.cut.tif	264207	6	7	7	0	447:21	1610460	46980	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.72	1.87	2	4.826	6.21453333333	3.58986666667	2.52306666667	19644	54	Cress A4 potF	5	19644
2	0-100	HOM3_ASM1	7	49	P.2017.01.16.HOM3_ASM1-07-2017.01.18_12_45.cut.tif	1642274	0.253883	0.009232	4.881493	0.612555	127.419856	129	-0.043715	1046.506188	51488033.494114	-11491.139721	0.766571	-12.750027	0.02873	3.800776	0.000148	9.254423	483.346792	0.074032	0.016227	0.000433	0.005019	5.501342	3657.920973	Wed Apr 10 08:32:16.955807 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	49	P.2017.01.16.HOM3_ASM1-07-2017.01.18_12_45.cut.tif	264207	1	2	2	0	448:1	1612860	41580	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	13.75	1.87	1	4.7244	5.70653333333	NA	NA	19644	49	Cress A4 potA	5	19644
2	0-100	HOM3_ASM1	8	50	P.2017.01.16.HOM3_ASM1-08-2017.01.18_12_43.cut.tif	1642275	0.253943	0.009139	4.886801	0.516646	127.635263	129	-0.039689	1050.540249	48900168.448322	-18265.305739	0.764782	-9.058283	0.028983	3.79939	0.000148	9.262513	486.548433	0.074455	0.016119	0.000442	0.004954	5.50694	3650.455782	Wed Apr 10 08:32:17.752963 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	50	P.2017.01.16.HOM3_ASM1-08-2017.01.18_12_43.cut.tif	264207	2	3	3	0	448:51	1615860	43980	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.72	1.87	1	4.6736	6.53626666667	NA	NA	19644	50	Cress A4 potB	5	19644
2	0-100	HOM3_ASM1	9	51	P.2017.01.16.HOM3_ASM1-09-2017.01.18_12_50.cut.tif	1642276	0.256606	0.009357	4.886377	0.797194	127.376109	128	-0.051956	1068.338997	52780771.005109	-7279.262386	0.758051	-3.35979	0.028682	3.812802	0.000152	9.259036	502.859963	0.074556	0.016136	0.000488	0.005133	5.497551	3653.881797	Wed Apr 10 08:32:18.010948 2024	0	TEX	19644	264207	P	2017.01.16	2017.01.16_15:37:00	780	68760	0	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	51	P.2017.01.16.HOM3_ASM1-09-2017.01.18_12_50.cut.tif	264207	3	4	4	0	449:1	1616460	43380	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	13.13	1.93	1	4.60586666667	6.2484	NA	NA	19644	51	Cress A4 potC	5	19644
